area_type,area,fips,date_start,date_end,variable,code,response,n,n_error,pct
State,California,06,2020-06-11,2020-06-16,wherefree5,NA,Did not report,30350056,2465,99.98593105691934
State,California,06,2020-06-11,2020-06-16,wherefree6,1,Other community program,746324,192024,15.554655463686847
State,California,06,2020-06-11,2020-06-16,wherefree6,NA,Did not report,29608003,192024,97.54129325885172
State,California,06,2020-06-11,2020-06-16,wherefree7,1,"Family, friends, or neighbors",944400,168984,19.682898315263582
State,California,06,2020-06-11,2020-06-16,wherefree7,NA,Did not report,29409927,168984,96.88874659512364
State,California,06,2020-06-11,2020-06-16,wrkloss,1,Yes,16236713,476978,53.49060608609934
State,California,06,2020-06-11,2020-06-16,wrkloss,2,No,14064154,475790,46.33327594132456
State,California,06,2020-06-11,2020-06-16,wrkloss,NA,Did not report,53459,22393,0.17611797257611064
State,California,06,2020-06-04,2020-06-09,curfoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,17245953,445393,56.815467815557625
State,California,06,2020-06-04,2020-06-09,curfoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",9424171,349754,31.047209424685366
State,California,06,2020-06-04,2020-06-09,curfoodsuf,3,Sometimes not enough to eat,2355178,246495,7.7589521145536695
State,California,06,2020-06-04,2020-06-09,curfoodsuf,4,Often not enough to eat,543519,126467,1.7905816275292825
State,California,06,2020-06-04,2020-06-09,curfoodsuf,NA,Did not report,785506,139332,2.58778901767405
State,California,06,2020-06-04,2020-06-09,egender,1,Male,14853271,0,48.932959431101736
State,California,06,2020-06-04,2020-06-09,egender,2,Female,15501056,0,51.06704056889827
State,California,06,2020-06-04,2020-06-09,egender_curfoodsuf_34,1,Male,1154116,167725,39.814982718817895
State,California,06,2020-06-04,2020-06-09,egender_curfoodsuf_34,2,Female,1744581,208181,60.18501728118209
State,California,06,2020-06-04,2020-06-09,expctloss,1,Yes,11901381,428682,39.208186820978746
State,California,06,2020-06-04,2020-06-09,expctloss,2,No,18283542,444452,60.23372560089603
State,California,06,2020-06-04,2020-06-09,expctloss,NA,Did not report,169404,71548,0.5580875781252195
State,California,06,2020-06-04,2020-06-09,foodconf,1,Not at all confident,2427071,229977,7.995798870633993
State,California,06,2020-06-04,2020-06-09,foodconf,2,Somewhat confident,6406386,327641,21.105345298184695
State,California,06,2020-06-04,2020-06-09,foodconf,3,Moderately confident,5621902,339576,18.52092293615191
State,California,06,2020-06-04,2020-06-09,foodconf,4,Very confident,13007805,416771,42.853215316114174
State,California,06,2020-06-04,2020-06-09,foodconf,NA,Did not report,2891164,229038,9.524717578915228
State,California,06,2020-06-04,2020-06-09,foodsufrsn1_curfoodsuf_34,1,Couldn't afford to buy more food,2123099,267523,73.2432379712847
State,California,06,2020-06-04,2020-06-09,foodsufrsn1_curfoodsuf_34,NA,Did not report,775597,164525,26.756762028715286
State,California,06,2020-06-04,2020-06-09,foodsufrsn2_curfoodsuf_34,1,Couldn’t get out to buy food,569017,122678,19.63011000907784
State,California,06,2020-06-04,2020-06-09,foodsufrsn2_curfoodsuf_34,NA,Did not report,2329679,272851,80.36988999092215
State,California,06,2020-06-04,2020-06-09,foodsufrsn3_curfoodsuf_34,1,Afraid to go or didn’t want to go out to buy food,555842,123134,19.175591299160274
State,California,06,2020-06-04,2020-06-09,foodsufrsn3_curfoodsuf_34,NA,Did not report,2342854,250274,80.82440870083973
State,California,06,2020-06-04,2020-06-09,foodsufrsn4_curfoodsuf_34,1,Couldn’t get groceries or meals delivered to me,244559,72202,8.436846440853179
State,California,06,2020-06-04,2020-06-09,foodsufrsn4_curfoodsuf_34,NA,Did not report,2654138,269422,91.56315355914681
State,California,06,2020-06-04,2020-06-09,foodsufrsn5_curfoodsuf_34,1,The stores didn’t have the food I wanted,400893,106114,13.830121189118712
State,California,06,2020-06-04,2020-06-09,foodsufrsn5_curfoodsuf_34,NA,Did not report,2497803,271508,86.16987881088129
State,California,06,2020-06-04,2020-06-09,freefood,1,Yes,3298263,386583,10.865873855112445
State,California,06,2020-06-04,2020-06-09,freefood,2,No,26134614,402630,86.09847827655632
State,California,06,2020-06-04,2020-06-09,freefood,NA,Did not report,921450,129118,3.035647868331228
State,California,06,2020-06-04,2020-06-09,mortconf,1,No confidence,1953541,231494,9.045039824780925
State,California,06,2020-06-04,2020-06-09,mortconf,2,Slight confidence,2494973,242503,11.551906171767202
State,California,06,2020-06-04,2020-06-09,mortconf,3,Moderate confidence,4704303,341997,21.781266018587935
State,California,06,2020-06-04,2020-06-09,mortconf,4,High confidence,11957225,377151,55.36282796175976
State,California,06,2020-06-04,2020-06-09,mortconf,5,Payment is/will be deferred,272505,67232,1.261719287135387
State,California,06,2020-06-04,2020-06-09,mortconf,NA,Did not report,8971781,317913,29.556842338662587
State,California,06,2020-06-04,2020-06-09,mortlmth,1,Yes,18262983,347987,84.55895292415259
State,California,06,2020-06-04,2020-06-09,mortlmth,2,No,2444910,270063,11.320112330301747
State,California,06,2020-06-04,2020-06-09,mortlmth,3,Payment was deferred,756607,113662,3.5031437918393573
State,California,06,2020-06-04,2020-06-09,mortlmth,NA,Did not report,8889827,319690,29.286853491531655
State,California,06,2020-06-04,2020-06-09,prifoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,19564061,421870,64.45229722981277
State,California,06,2020-06-04,2020-06-09,prifoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",7520333,385749,24.775159088241278
State,California,06,2020-06-04,2020-06-09,prifoodsuf,3,Sometimes not enough to eat,1883512,239930,6.205085764150409
State,California,06,2020-06-04,2020-06-09,prifoodsuf,4,Often not enough to eat,670723,147558,2.2096468176395256
State,California,06,2020-06-04,2020-06-09,prifoodsuf,NA,Did not report,715698,126104,2.3578111001560003
State,California,06,2020-06-04,2020-06-09,rhispanic,1,"No, not of Hispanic, Latino, or Spanish origin",19323453,0,63.659633359375626
State,California,06,2020-06-04,2020-06-09,rhispanic,2,"Yes, of Hispanic, Latino, or Spanish origin",11030874,0,36.34036664062438
State,California,06,2020-06-04,2020-06-09,rhispanic_curfoodsuf_34,1,"No, not of Hispanic, Latino, or Spanish origin",1337957,172683,46.157182728991806
State,California,06,2020-06-04,2020-06-09,rhispanic_curfoodsuf_34,2,"Yes, of Hispanic, Latino, or Spanish origin",1560740,191885,53.84281727100819
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace,11,Non-hispanic White,11815538,0,38.92538436710612
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace,12,Non-hispanic Black,1679096,0,5.53165382393869
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace,13,Non-hispanic Asian,4087620,173978,13.46635007211273
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace,14,Non-hispanic Other,1741199,173978,5.736245096218081
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace,21,Hispanic White,8059548,279021,26.5515620739325
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace,22,Hispanic Black,410015,111757,1.35076237127194
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace,23,Hispanic Asian,602524,134173,1.9849701686735806
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace,24,Hispanic Other,1958787,243459,6.453072026746353
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,11,Non-hispanic White,753785,162727,26.00427634632325
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,12,Non-hispanic Black,247542,68881,8.53977296412237
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,13,Non-hispanic Asian,229600,66609,7.920794357373254
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,14,Non-hispanic Other,107030,44027,3.69233906117294
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,21,Hispanic White,1233370,184476,42.54913462293341
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,22,Hispanic Black,23077,14569,0.7961004594982527
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,23,Hispanic Asian,10527,7285,0.3631803342416117
State,California,06,2020-06-04,2020-06-09,rhispanic_rrace_curfoodsuf_34,24,Hispanic Other,293766,94216,10.134401854334913
State,California,06,2020-06-04,2020-06-09,rrace,1,"White, Alone",19875086,279021,65.47694644103862
State,California,06,2020-06-04,2020-06-09,rrace,2,"Black, Alone",2089111,111757,6.882416195210631
State,California,06,2020-06-04,2020-06-09,rrace,3,"Asian, Alone",4690144,209353,15.45132024078631
State,California,06,2020-06-04,2020-06-09,rrace,4,"Any other race alone, or race in combination",3699985,278699,12.189317122964434
State,California,06,2020-06-04,2020-06-09,rrace_curfoodsuf_34,1,"White, Alone",1987155,250791,68.55341096925665
State,California,06,2020-06-04,2020-06-09,rrace_curfoodsuf_34,2,"Black, Alone",270619,68390,9.335873423620622
State,California,06,2020-06-04,2020-06-09,rrace_curfoodsuf_34,3,"Asian, Alone",240127,66152,8.283974691614866
State,California,06,2020-06-04,2020-06-09,rrace_curfoodsuf_34,4,"Any other race alone, or race in combination",400795,102129,13.826740915507854
State,California,06,2020-06-04,2020-06-09,tbirth_year,1932,NA,151848,71675,0.5002520639609739
State,California,06,2020-06-04,2020-06-09,tbirth_year,1933,NA,3824,2063,0.01259916521573059
State,California,06,2020-06-04,2020-06-09,tbirth_year,1934,NA,18839,11042,0.06206296378709649
State,California,06,2020-06-04,2020-06-09,tbirth_year,1935,NA,55470,50771,0.18274156760818272
State,California,06,2020-06-04,2020-06-09,tbirth_year,1936,NA,36659,11814,0.12076947650189304
State,California,06,2020-06-04,2020-06-09,tbirth_year,1937,NA,28100,12739,0.09257207474174499
State,California,06,2020-06-04,2020-06-09,tbirth_year,1938,NA,62582,17060,0.20617125513251505
State,California,06,2020-06-04,2020-06-09,tbirth_year,1939,NA,70532,24361,0.2323614526159422
State,California,06,2020-06-04,2020-06-09,tbirth_year,1940,NA,56731,23835,0.18689461846996858
State,California,06,2020-06-04,2020-06-09,tbirth_year,1941,NA,56589,12507,0.18642917619091717
State,California,06,2020-06-04,2020-06-09,tbirth_year,1942,NA,149654,40573,0.49302363338021343
State,California,06,2020-06-04,2020-06-09,tbirth_year,1943,NA,85199,20809,0.2806819377183734
State,California,06,2020-06-04,2020-06-09,tbirth_year,1944,NA,132386,35379,0.43613597022190814
State,California,06,2020-06-04,2020-06-09,tbirth_year,1945,NA,263747,94913,0.8688939936580893
State,California,06,2020-06-04,2020-06-09,tbirth_year,1946,NA,509756,177021,1.6793532123731916
State,California,06,2020-06-04,2020-06-09,tbirth_year,1947,NA,356798,64922,1.1754425829399444
State,California,06,2020-06-04,2020-06-09,tbirth_year,1948,NA,499570,175137,1.6457950343216547
State,California,06,2020-06-04,2020-06-09,tbirth_year,1949,NA,432237,98833,1.4239726741867724
State,California,06,2020-06-04,2020-06-09,tbirth_year,1950,NA,319291,74634,1.0518812354118863
State,California,06,2020-06-04,2020-06-09,tbirth_year,1951,NA,384458,92970,1.266566905626436
State,California,06,2020-06-04,2020-06-09,tbirth_year,1952,NA,510750,115448,1.6826277201840236
State,California,06,2020-06-04,2020-06-09,tbirth_year,1953,NA,403127,91229,1.3280717844300587
State,California,06,2020-06-04,2020-06-09,tbirth_year,1954,NA,772798,196474,2.545922871526504
State,California,06,2020-06-04,2020-06-09,tbirth_year,1955,NA,470768,119147,1.5509092232536839
State,California,06,2020-06-04,2020-06-09,tbirth_year,1956,NA,443860,107411,1.4622632721241027
State,California,06,2020-06-04,2020-06-09,tbirth_year,1957,NA,581353,117027,1.915222576951481
State,California,06,2020-06-04,2020-06-09,tbirth_year,1958,NA,316590,62582,1.0429801639435987
State,California,06,2020-06-04,2020-06-09,tbirth_year,1959,NA,468848,87694,1.5445840606411216
State,California,06,2020-06-04,2020-06-09,tbirth_year,1960,NA,580580,106657,1.9126777939590065
State,California,06,2020-06-04,2020-06-09,tbirth_year,1961,NA,441272,84090,1.453735741499272
State,California,06,2020-06-04,2020-06-09,tbirth_year,1962,NA,583993,129757,1.9239192453792984
State,California,06,2020-06-04,2020-06-09,tbirth_year,1963,NA,539059,98630,1.7758873694619839
State,California,06,2020-06-04,2020-06-09,tbirth_year,1964,NA,536698,111518,1.7681112151448923
State,California,06,2020-06-04,2020-06-09,tbirth_year,1965,NA,456223,98072,1.5029906000686883
State,California,06,2020-06-04,2020-06-09,tbirth_year,1966,NA,394669,62970,1.300205723609416
State,California,06,2020-06-04,2020-06-09,tbirth_year,1967,NA,710470,136912,2.3405879333891377
State,California,06,2020-06-04,2020-06-09,tbirth_year,1968,NA,407192,98406,1.341461593856534
State,California,06,2020-06-04,2020-06-09,tbirth_year,1969,NA,570993,121879,1.8810913131726614
State,California,06,2020-06-04,2020-06-09,tbirth_year,1970,NA,363591,67302,1.1978236722490772
State,California,06,2020-06-04,2020-06-09,tbirth_year,1971,NA,632477,134126,2.083646044375254
State,California,06,2020-06-04,2020-06-09,tbirth_year,1972,NA,391519,69448,1.2898303814905907
State,California,06,2020-06-04,2020-06-09,tbirth_year,1973,NA,597917,104629,1.969791437434053
State,California,06,2020-06-04,2020-06-09,tbirth_year,1974,NA,348283,74054,1.147390017661691
State,California,06,2020-06-04,2020-06-09,tbirth_year,1975,NA,441963,71504,1.456013776198721
State,California,06,2020-06-04,2020-06-09,tbirth_year,1976,NA,595796,106649,1.9628040956866448
State,California,06,2020-06-04,2020-06-09,tbirth_year,1977,NA,610418,86012,2.01097513355196
State,California,06,2020-06-04,2020-06-09,tbirth_year,1978,NA,362683,62955,1.1948305694986352
State,California,06,2020-06-04,2020-06-09,tbirth_year,1979,NA,718465,121234,2.3669270571905967
State,California,06,2020-06-04,2020-06-09,tbirth_year,1980,NA,448750,74590,1.4783712098362807
State,California,06,2020-06-04,2020-06-09,tbirth_year,1981,NA,672872,107455,2.2167265174307387
State,California,06,2020-06-04,2020-06-09,tbirth_year,1982,NA,661415,78936,2.178981445557945
State,California,06,2020-06-04,2020-06-09,tbirth_year,1983,NA,496074,73252,1.6342771164687329
State,California,06,2020-06-04,2020-06-09,tbirth_year,1984,NA,409362,82086,1.3486123476832916
State,California,06,2020-06-04,2020-06-09,tbirth_year,1985,NA,482747,104518,1.5903736921937441
State,California,06,2020-06-04,2020-06-09,tbirth_year,1986,NA,655338,96776,2.1589621960854033
State,California,06,2020-06-04,2020-06-09,tbirth_year,1987,NA,621392,95253,2.0471292875998515
State,California,06,2020-06-04,2020-06-09,tbirth_year,1988,NA,580352,125685,1.9119258524094005
State,California,06,2020-06-04,2020-06-09,tbirth_year,1989,NA,572355,82436,1.885580729171975
State,California,06,2020-06-04,2020-06-09,tbirth_year,1990,NA,634600,128626,2.09063968055588
State,California,06,2020-06-04,2020-06-09,tbirth_year,1991,NA,548468,118548,1.8068859964634998
State,California,06,2020-06-04,2020-06-09,tbirth_year,1992,NA,890229,120655,2.9327911629686225
State,California,06,2020-06-04,2020-06-09,tbirth_year,1993,NA,463215,87085,1.5260247465395602
State,California,06,2020-06-04,2020-06-09,tbirth_year,1994,NA,342746,73176,1.129150227938696
State,California,06,2020-06-04,2020-06-09,tbirth_year,1995,NA,543171,115578,1.7894366712692222
State,California,06,2020-06-04,2020-06-09,tbirth_year,1996,NA,502414,121486,1.6551631988380953
State,California,06,2020-06-04,2020-06-09,tbirth_year,1997,NA,938453,177095,3.0916624143603046
State,California,06,2020-06-04,2020-06-09,tbirth_year,1998,NA,331287,82190,1.0913983529850133
State,California,06,2020-06-04,2020-06-09,tbirth_year,1999,NA,696176,143648,2.293497904059102
State,California,06,2020-06-04,2020-06-09,tbirth_year,2000,NA,279551,108143,0.9209589263949761
State,California,06,2020-06-04,2020-06-09,tbirth_year,2001,NA,378287,141670,1.2462390202088613
State,California,06,2020-06-04,2020-06-09,tbirth_year,2002,NA,278449,89177,0.9173279209846769
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1939,NA,260,257,0.008956437157407397
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1940,NA,769,563,0.02653077739706291
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1943,NA,993,1159,0.034269660307146496
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1944,NA,29661,24992,1.0232404690293622
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1945,NA,2664,2729,0.0918866241623862
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1946,NA,4187,3852,0.14443348422116395
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1947,NA,5894,5920,0.20333066757237128
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1949,NA,2495,2048,0.08606601138100638
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1950,NA,4118,2875,0.14204878502006998
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1952,NA,806,906,0.02781215337407684
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1953,NA,59916,50197,2.067002673809549
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1954,NA,6426,5033,0.2216691044120016
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1955,NA,80100,61611,2.7632966384797184
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1956,NA,13066,9019,0.45075814258654995
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1957,NA,15045,10044,0.5190385998777501
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1958,NA,80189,46356,2.7663744050236567
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1959,NA,17640,11032,0.6085596663365731
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1960,NA,8273,5362,0.28540729282220817
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1961,NA,3082,2071,0.10634074070742051
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1962,NA,10306,6032,0.3555241853074242
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1963,NA,37968,27031,1.3098262368381424
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1964,NA,29766,18288,1.0268727032250125
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1965,NA,5288,4021,0.18243548813655838
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1966,NA,7354,4924,0.25371249905629517
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1967,NA,332254,145522,11.46218383500224
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1968,NA,22234,11483,0.7670419778950816
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1969,NA,158767,93692,5.477178511769398
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1970,NA,16605,10074,0.5728362681336647
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1971,NA,281559,140657,9.713293825433526
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1972,NA,96261,46313,3.320845163103398
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1973,NA,84462,37543,2.9138008722415627
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1974,NA,31756,26623,1.095539011516666
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1975,NA,40982,24785,1.4138015265940316
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1976,NA,73761,45600,2.544628065629469
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1977,NA,82723,48357,2.8537866680596338
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1978,NA,7327,5237,0.25276866286192634
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1979,NA,129826,46195,4.478773851426164
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1980,NA,9663,8078,0.3333651539763894
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1981,NA,114192,64287,3.9394088367728335
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1982,NA,51980,28818,1.793218338181905
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1983,NA,50685,28720,1.7485417381859036
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1984,NA,54829,34973,1.89149899204025
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1985,NA,18097,12824,0.6243247602683241
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1986,NA,27463,14014,0.947409532623306
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1987,NA,79914,34297,2.756893989006976
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1988,NA,52324,25801,1.805102564731807
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1989,NA,96453,43577,3.327469943130746
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1990,NA,61463,37315,2.120357862267286
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1991,NA,40732,25913,1.4051910777247416
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1992,NA,28338,15891,0.9776175489361191
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1993,NA,76923,40506,2.653712040785828
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1994,NA,983,1041,0.03392570259966805
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1995,NA,41448,28016,1.4298857411628856
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1996,NA,60656,39940,2.0925214878001905
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1997,NA,66541,50464,2.2955475268148784
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1998,NA,35762,31727,1.2337289286924682
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,1999,NA,20214,16743,0.6973311811097661
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,2000,NA,8745,9166,0.30167990845669923
State,California,06,2020-06-04,2020-06-09,tbirth_year_curfoodsuf_34,2001,NA,116510,102292,4.019395458823343
State,California,06,2020-06-04,2020-06-09,tenure,1,Owned free and clear,4444566,317571,14.64228047011619
State,California,06,2020-06-04,2020-06-09,tenure,2,Owned with a mortgage or loan (including home equity loans),10783712,474905,35.52611105995555
State,California,06,2020-06-04,2020-06-09,tenure,3,Rented,10814218,459234,35.626610525785324
State,California,06,2020-06-04,2020-06-09,tenure,4,Occupied without payment of rent,418440,74976,1.3785192237309034
State,California,06,2020-06-04,2020-06-09,tenure,NA,Did not report,3893391,292725,12.826478720412027
State,California,06,2020-06-04,2020-06-09,thhld_numkid,0,NA,18399004,303007,60.61410514910183
State,California,06,2020-06-04,2020-06-09,thhld_numkid,1,NA,5228566,377927,17.225110667528266
State,California,06,2020-06-04,2020-06-09,thhld_numkid,2,NA,4449875,334014,14.659769954097149
State,California,06,2020-06-04,2020-06-09,thhld_numkid,3,NA,1275852,134595,4.203196403972026
State,California,06,2020-06-04,2020-06-09,thhld_numkid,4,NA,628561,154684,2.070746290977598
State,California,06,2020-06-04,2020-06-09,thhld_numkid,5,NA,372469,125339,1.2270715343231224
State,California,06,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,0,NA,1380570,188985,47.62726135972631
State,California,06,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,1,NA,613796,172186,21.174888195752164
State,California,06,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,2,NA,389758,111871,13.445966618677971
State,California,06,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,3,NA,190171,64618,6.560583518365029
State,California,06,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,4,NA,219174,93236,7.561126522116632
State,California,06,2020-06-04,2020-06-09,thhld_numkid_curfoodsuf_34,5,NA,105228,64825,3.6301737853618783
State,California,06,2020-06-04,2020-06-09,total,NA,Total,30354327,0,100
State,California,06,2020-06-04,2020-06-09,wherefree1,1,Free meals through the school or other programs aimed at children,1663942,262910,50.44905441165178
State,California,06,2020-06-04,2020-06-09,wherefree1,NA,Did not report,28690385,262910,94.51826938653288
State,California,06,2020-06-04,2020-06-09,wherefree2,1,Food pantry or food bank,869040,179127,26.348422260775404
State,California,06,2020-06-04,2020-06-09,wherefree2,NA,Did not report,29485287,179127,97.13701367433178
State,California,06,2020-06-04,2020-06-09,wherefree3,1,Home-delivered meal service like Meals on Wheels,71403,21140,2.1648806896520116
State,California,06,2020-06-04,2020-06-09,wherefree3,NA,Did not report,30282924,21140,99.76476679514873
State,California,06,2020-06-04,2020-06-09,wherefree4,1,"Church, synagogue, temple, mosque or other religious organization",719780,157593,21.823016407103726
State,California,06,2020-06-04,2020-06-09,wherefree4,NA,Did not report,29634547,157593,97.62873856582362
State,California,06,2020-06-04,2020-06-09,wherefree5,1,Shelter or soup kitchen,30351,20294,0.920200294746452
State,California,06,2020-06-04,2020-06-09,wherefree5,NA,Did not report,30323976,20294,99.90001219675848
State,California,06,2020-06-04,2020-06-09,wherefree6,1,Other community program,679396,164618,20.598608054670223
State,California,06,2020-06-04,2020-06-09,wherefree6,NA,Did not report,29674931,164618,97.7617812328705
State,California,06,2020-06-04,2020-06-09,wherefree7,1,"Family, friends, or neighbors",658560,157022,19.966870124658264
State,California,06,2020-06-04,2020-06-09,wherefree7,NA,Did not report,29695767,157022,97.8304250794405
State,California,06,2020-06-04,2020-06-09,wrkloss,1,Yes,16700324,389398,55.017934596767596
State,California,06,2020-06-04,2020-06-09,wrkloss,2,No,13533397,392624,44.5847374550421
State,California,06,2020-06-04,2020-06-09,wrkloss,NA,Did not report,120606,31870,0.39732794819029593
State,California,06,2020-05-28,2020-06-02,curfoodsuf,1,Enough of the kinds of food (I/we) wanted to eat,16764865,301245,55.23055991918452
State,California,06,2020-05-28,2020-06-02,curfoodsuf,2,"Enough, but not always the kinds of food (I/we) wanted to eat",9169693,370350,30.20885085801422
State,California,06,2020-05-28,2020-06-02,curfoodsuf,3,Sometimes not enough to eat,2834047,271007,9.336549160772888
State,California,06,2020-05-28,2020-06-02,curfoodsuf,4,Often not enough to eat,522233,93502,1.7204568045341266
State,California,06,2020-05-28,2020-06-02,curfoodsuf,NA,Did not report,1063489,166431,3.503583257494242
State,California,06,2020-05-28,2020-06-02,egender,1,Male,14853271,0,48.93295943109891
State,California,06,2020-05-28,2020-06-02,egender,2,Female,15501056,0,51.067040568901085
State,California,06,2020-05-28,2020-06-02,egender_curfoodsuf_34,1,Male,1931071,228893,57.536066153676124
State,California,06,2020-05-28,2020-06-02,egender_curfoodsuf_34,2,Female,1425208,170524,42.463933846323876
State,California,06,2020-05-28,2020-06-02,expctloss,1,Yes,12419992,353153,40.916708975806415
State,California,06,2020-05-28,2020-06-02,expctloss,2,No,17693648,357760,58.290365104416516
State,California,06,2020-05-28,2020-06-02,expctloss,NA,Did not report,240687,66806,0.79292591977707
State,California,06,2020-05-28,2020-06-02,foodconf,1,Not at all confident,2800402,267387,9.225709180370036
State,California,06,2020-05-28,2020-06-02,foodconf,2,Somewhat confident,6096345,257064,20.08394045457792
State,California,06,2020-05-28,2020-06-02,foodconf,3,Moderately confident,5200107,317009,17.13135401977469
State,California,06,2020-05-28,2020-06-02,foodconf,4,Very confident,12270362,324585,40.423764395402436
